ID	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
4809	"ENSG00000108852.16"	"MPP2"	chr17	-	43898261	43898380	43904429	43904493	43883202	43883355	43907473	43907536	4809	0,0	3,10	4,0	12,4	163	198	0.0129636612073	0.1257880611695031	0.0,0.0	0.288,0.0	-0.144
4810	"ENSG00000089157.16"	"RPLP0"	chr12	-	120198553	120198739	120198853	120199000	120197321	120197462	120199117	120199205	4810	2913,2059	1687,1592	602,357	458,302	198	198	0.132967096496	0.5255202016290672	0.633,0.564	0.568,0.542	0.044
4811	"ENSG00000132122.12"	"SPATA6"	chr1	-	48413109	48413151	48451551	48451600	48411463	48411588	48452993	48453131	4811	2,0	1,0	1,0	2,2	148	141	1	1.0	0.656,NA	0.323,0.0	0.495
4812	"ENSG00000184060.11"	"ADAP2"	chr17	+	30926826	30926918	30931888	30931968	30922939	30923070	30934184	30934297	4812	1,0	2,1	0,0	0,1	191	179	1	1.0	0.319,0.0	NA,0.0	0.16
4824	"ENSG00000177058.12"	"SLC38A9"	chr5	-	55672562	55672695	55697845	55697992	55669757	55669879	55711451	55711499	4824	11,12	13,15	11,8	10,9	198	198	0.644061095385	1.0	0.458,0.444	0.524,0.471	-0.046
4825	"ENSG00000177058.12"	"SLC38A9"	chr5	-	55702738	55702894	55704321	55704434	55697845	55697992	55711451	55711499	4825	4,2	1,1	2,2	0,1	198	198	0.421065664898	0.9625623086101494	0.8,0.667	1.0,0.667	-0.1
4826	"ENSG00000081177.19"	"EXD2"	chr14	+	69203916	69204000	69209423	69209803	69191765	69192039	69228815	69229072	4826	0,0	8,4	1,0	4,2	183	198	1	1.0	0.0,0.0	0.213,0.0	-0.106
4827	"ENSG00000185379.21"	"RAD51D"	chr17	-	35106987	35107122	35107365	35107447	35106385	35106481	35116858	35117037	4827	0,0	4,4	0,2	0,1	181	198	1	1.0	0.0,0.0	NA,0.686	-0.686
4828	"ENSG00000185379.21"	"RAD51D"	chr17	-	35106987	35107122	35107365	35107447	35106385	35106481	35118500	35118619	4828	1,0	4,4	2,3	0,1	181	198	3.01691534643e-07	3.6437633128549e-05	0.215,0.0	1.0,0.766	-0.775
4829	"ENSG00000185379.21"	"RAD51D"	chr17	-	35107365	35107447	35116858	35117037	35106987	35107122	35118500	35118619	4829	5,2	2,3	1,0	2,1	198	181	0.00215927284047	0.0332926181218566	0.696,0.379	0.314,0.0	0.38
4830	"ENSG00000185379.21"	"RAD51D"	chr17	-	35107365	35107447	35118500	35118619	35106987	35107122	35119110	35119172	4830	3,2	2,7	2,2	0,0	198	181	2.73383397142e-07	3.496091208157106e-05	0.578,0.207	1.0,1.0	-0.608
4832	"ENSG00000182670.14"	"TTC3"	chr21	+	37157160	37157214	37158130	37158203	37156654	37156906	37159698	37159745	4832	18,13	5,1	12,6	3,1	153	172	0.595913348625	1.0	0.802,0.936	0.818,0.871	0.024
4835	"ENSG00000157326.19"	"DHRS4"	chr14	+	23959901	23960003	23965761	23965832	23955034	23955212	23965931	23965983	4835	7,6	4,0	0,2	0,0	198	170	1	1.0	0.6,1.0	NA,1.0	-0.2
4837	"ENSG00000100243.22"	"CYB5R3"	chr22	-	42627604	42627688	42628151	42628281	42627303	42627389	42630881	42630988	4837	26,30	10,11	16,21	4,9	198	183	0.774716873529	1.0	0.706,0.716	0.787,0.683	-0.024
4851	"ENSG00000008838.21"	"MED24"	chr17	-	40035721	40035795	40036115	40036154	40035116	40035349	40053297	40053380	4851	1,10	4,8	2,0	1,3	138	173	0.221263247529	0.6971395654029652	0.239,0.61	0.715,0.0	0.067
4852	"ENSG00000073584.20"	"SMARCE1"	chr17	-	40642454	40642559	40645575	40645619	40637491	40637572	40645795	40645847	4852	12,16	35,50	3,4	24,18	143	198	0.0817083194527	0.3921277847465117	0.322,0.307	0.148,0.235	0.123
4853	"ENSG00000073584.20"	"SMARCE1"	chr17	-	40642454	40642559	40645795	40645847	40637491	40637572	40647772	40647839	4853	1,3	35,50	1,0	24,18	151	198	0.100303001825	0.4360021901233453	0.036,0.073	0.052,0.0	0.028
4854	"ENSG00000186166.9"	"CENATAC"	chr11	+	119012148	119012254	119013231	119013262	119011938	119012003	119014993	119015083	4854	11,7	6,3	8,8	0,0	198	130	3.74483576937e-06	0.000271375765420346	0.546,0.605	1.0,1.0	-0.424
4855	"ENSG00000141698.17"	"NT5C3B"	chr17	-	41828789	41828952	41830800	41830890	41827425	41827626	41832391	41832477	4855	33,32	24,14	13,11	7,4	189	198	0.477283082738	1.0	0.59,0.705	0.661,0.742	-0.054
4856	"ENSG00000168259.17"	"DNAJC7"	chr17	-	41994869	41994944	41996310	41996424	41990263	41990382	41997114	41997239	4856	39,33	34,27	20,9	10,8	198	174	0.414250363001	0.9559746644743983	0.502,0.518	0.637,0.497	-0.057
4858	"ENSG00000108799.13"	"EZH1"	chr17	-	42722794	42722915	42724304	42724424	42720272	42720449	42727634	42727763	4858	6,8	7,8	4,3	5,2	198	198	0.948161745404	1.0	0.462,0.5	0.444,0.6	-0.041
4859	"ENSG00000108799.13"	"EZH1"	chr17	-	42722794	42722915	42727634	42727763	42720272	42720449	42728824	42728952	4859	0,5	7,7	4,0	5,2	198	198	0.820311558717	1.0	0.0,0.417	0.444,0.0	-0.014
4863	"ENSG00000184012.14"	"TMPRSS2"	chr21	-	41480475	41480602	41488393	41488513	41479171	41479282	41489506	41489593	4863	4,1	0,0	10,2	6,0	198	198	0.000490212755333	0.01098683020715404	1.0,1.0	0.625,1.0	0.188
4864	"ENSG00000184988.8"	"TMEM106A"	chr17	+	43212204	43212394	43213020	43213252	43211874	43211922	43213827	43213891	4864	0,0	1,2	1,0	0,0	198	198	1	1.0	0.0,0.0	1.0,NA	-1.0
4865	"ENSG00000184988.8"	"TMEM106A"	chr17	+	43212226	43212394	43213020	43213252	43211874	43211922	43213827	43213891	4865	1,1	1,2	1,0	0,0	198	198	1	1.0	0.5,0.333	1.0,NA	-0.584
4867	"ENSG00000108840.16"	"HDAC5"	chr17	-	44092171	44092284	44092380	44092527	44091699	44091831	44092675	44092806	4867	5,7	7,14	6,0	12,12	198	198	0.102421022909	0.44000770223411373	0.417,0.333	0.333,0.0	0.208
4868	"ENSG00000121067.19"	"SPOP"	chr17	-	49636758	49636809	49668026	49668078	49622732	49622876	49675894	49676016	4868	1,4	1,1	4,0	1,0	151	150	1	1.0	0.498,0.799	0.799,NA	-0.15
4870	"ENSG00000030582.19"	"GRN"	chr17	+	44345530	44345605	44346088	44346228	44345301	44345334	44349157	44349302	4870	0,2	1,0	1,1	1,0	174	198	1	1.0	0.0,1.0	0.532,1.0	-0.266
4871	"ENSG00000049541.11"	"RFC2"	chr7	-	74246661	74246763	74249011	74249118	74243145	74243246	74249738	74249780	4871	18,27	30,29	11,7	7,6	198	198	0.150745153772	0.5592490858367372	0.375,0.482	0.611,0.538	-0.146
4872	"ENSG00000049541.11"	"RFC2"	chr7	-	74246661	74246763	74249011	74249220	74243145	74243246	74249738	74249780	4872	9,9	30,29	2,3	7,6	198	198	0.876259134087	1.0	0.231,0.237	0.222,0.333	-0.044
4883	"ENSG00000139865.17"	"TTC6"	chr14	+	37606662	37606742	37622049	37623003	37595628	37596008	37680150	37680261	4883	30,22	25,15	2,0	3,0	179	198	1	1.0	0.57,0.619	0.424,NA	0.171
4885	"ENSG00000217555.13"	"CKLF"	chr16	+	66558189	66558348	66563121	66563217	66552568	66552793	66565885	66566072	4885	13,10	45,41	5,2	25,6	198	195	0.527901734477	1.0	0.221,0.194	0.165,0.247	0.002
4887	"ENSG00000108433.17"	"GOSR2"	chr17	+	46931098	46931207	46932066	46932199	46929523	46929584	46935028	46935169	4887	21,16	20,18	20,18	21,13	198	198	0.672879316803	1.0	0.512,0.471	0.488,0.581	-0.043
4888	"ENSG00000262879.7"	"ENSG00000262879"	chr17	-	47033277	47033381	47054117	47054213	47021581	47021721	47056459	47056753	4888	6,3	2,2	0,4	0,0	195	198	1	1.0	0.753,0.604	NA,1.0	-0.322
4889	"ENSG00000262879.7"	"ENSG00000262879"	chr17	-	47033319	47033381	47054117	47054213	47021581	47021721	47056459	47056753	4889	6,3	0,1	0,4	0,0	195	161	1	1.0	1.0,0.712	NA,1.0	-0.144
4891	"ENSG00000108439.11"	"PNPO"	chr17	+	47945558	47945612	47945860	47945989	47944615	47944715	47946322	47946393	4891	6,7	22,21	2,1	13,3	153	198	0.192914898055	0.6383515804742314	0.261,0.301	0.166,0.301	0.048
4897	"ENSG00000011258.16"	"MBTD1"	chr17	-	51202021	51202077	51202700	51202935	51201591	51201696	51203139	51203228	4897	12,6	6,2	6,2	2,0	198	155	0.0813702572451	0.3919352468881332	0.61,0.701	0.701,1.0	-0.195
4898	"ENSG00000011143.19"	"MKS1"	chr17	-	58214258	58214387	58214740	58214838	58213764	58213869	58216087	58216243	4898	14,12	12,7	4,5	3,1	197	198	0.290651607833	0.7998437916822051	0.54,0.633	0.573,0.834	-0.117
4900	"ENSG00000108384.16"	"RAD51C"	chr17	+	58720745	58720812	58724039	58724100	58709858	58709990	58732483	58732544	4900	15,7	17,7	2,2	6,4	166	160	0.12768399236	0.5112062603879189	0.46,0.491	0.243,0.325	0.192
4901	"ENSG00000108384.16"	"RAD51C"	chr17	+	58725691	58725763	58730185	58730307	58724039	58724100	58732483	58732544	4901	2,0	1,1	0,0	2,0	171	198	1	1.0	0.698,0.0	0.0,NA	0.349
4902	"ENSG00000120925.16"	"RNF170"	chr8	-	42870003	42870112	42873930	42874006	42861744	42861855	42887727	42887871	4902	11,5	1,2	5,2	1,0	175	198	0.170192847661	0.5931073178602244	0.926,0.739	0.85,1.0	-0.093
4903	"ENSG00000108406.10"	"DHX40"	chr17	+	59579471	59579558	59579696	59579879	59577265	59577365	59586152	59586233	4903	41,31	25,24	26,24	20,9	186	198	0.566836094556	1.0	0.636,0.579	0.581,0.739	-0.052
4904	"ENSG00000108406.10"	"DHX40"	chr17	+	59579696	59579879	59586152	59586233	59579471	59579558	59587895	59588053	4904	9,6	11,11	6,4	4,6	198	180	0.527424035506	1.0	0.427,0.331	0.577,0.377	-0.098
4905	"ENSG00000128708.13"	"HAT1"	chr2	+	171946707	171946783	171952880	171953001	171925536	171925641	171965337	171965517	4905	16,22	51,36	9,2	19,18	175	198	0.285002057241	0.797018234557934	0.262,0.409	0.349,0.112	0.105
4906	"ENSG00000062716.13"	"VMP1"	chr17	+	59735337	59735473	59737452	59737543	59731420	59731522	59738836	59738947	4906	48,30	17,15	32,16	23,11	198	190	0.0917081402227	0.4127815669651135	0.73,0.657	0.572,0.583	0.116
4907	"ENSG00000062716.13"	"VMP1"	chr17	+	59773753	59773885	59808795	59808876	59764970	59765138	59811669	59811786	4907	30,21	30,17	29,23	25,11	198	180	0.355672050032	0.8970197642338376	0.476,0.529	0.513,0.655	-0.082
4908	"ENSG00000108443.14"	"RPS6KB1"	chr17	+	59914634	59914703	59926434	59926582	59912683	59912804	59930116	59930174	4908	11,12	11,9	3,5	1,1	168	198	0.0197032734726	0.16411845413575635	0.541,0.611	0.78,0.855	-0.241
4913	"ENSG00000266173.7"	"STRADA"	chr17	-	63714005	63714108	63726637	63726695	63713405	63713527	63728333	63728413	4913	0,2	5,3	1,0	3,8	157	198	0.489300922201	1.0	0.0,0.457	0.296,0.0	0.081
4927	"ENSG00000138448.13"	"ITGAV"	chr2	+	186625472	186625587	186633328	186633374	186622338	186622430	186636081	186636207	4927	10,11	3,1	8,11	6,5	198	145	0.0482970639083	0.2932899914431402	0.709,0.89	0.494,0.617	0.244
4931	"ENSG00000124523.17"	"SIRT5"	chr6	+	13595476	13595564	13596962	13597016	13591668	13591894	13599031	13599155	4931	3,9	3,8	5,2	1,2	187	153	0.219465336355	0.6944943831670597	0.45,0.479	0.804,0.45	-0.162
4932	"ENSG00000124523.17"	"SIRT5"	chr6	+	13596962	13597016	13599031	13599155	13595476	13595564	13600833	13600949	4932	5,11	4,3	3,7	2,3	153	198	0.702347236976	1.0	0.618,0.826	0.66,0.751	0.016
4936	"ENSG00000161533.12"	"ACOX1"	chr17	-	75960214	75960375	75973624	75973785	75957458	75957566	75978533	75978693	4936	5,9	66,48	5,5	28,15	198	198	0.251146453793	0.7422858494973152	0.07,0.158	0.152,0.25	-0.087
4940	"ENSG00000070731.11"	"ST6GALNAC2"	chr17	-	76568712	76568796	76570564	76570668	76567452	76567552	76572636	76572775	4940	9,9	4,2	2,0	2,0	198	183	1	1.0	0.675,0.806	0.48,NA	0.261
4942	"ENSG00000165259.14"	"HDX"	chrX	-	84475250	84475397	84488023	84488132	84468471	84469575	84502341	84502453	4942	0,1	3,0	0,0	2,0	198	198	1	1.0	0.0,1.0	0.0,NA	0.5
4943	"ENSG00000183077.16"	"AFMID"	chr17	+	78204827	78204900	78205439	78205518	78202702	78202751	78205945	78206050	4943	4,6	0,1	4,0	0,0	172	178	1	1.0	1.0,0.861	1.0,NA	-0.07
4946	"ENSG00000171302.17"	"CANT1"	chr17	-	79000099	79000270	79005371	79005481	78998147	78998286	79009663	79009793	4946	4,3	11,7	7,3	7,2	198	198	0.0827828872639	0.39380743306721794	0.267,0.3	0.5,0.6	-0.267
4947	"ENSG00000171302.17"	"CANT1"	chr17	-	79000099	79000270	79005371	79005481	78998228	78998286	79008062	79008171	4947	1,0	7,3	0,0	2,0	198	198	1	1.0	0.125,0.0	0.0,NA	0.062
4948	"ENSG00000171302.17"	"CANT1"	chr17	-	79005371	79005481	79008062	79008171	79000099	79000270	79009663	79009793	4948	0,1	7,14	0,0	7,4	198	198	1	1.0	0.0,0.067	0.0,0.0	0.034
4949	"ENSG00000181523.13"	"SGSH"	chr17	-	80214614	80214765	80215032	80215138	80214171	80214328	80217031	80217192	4949	0,0	3,1	3,4	3,3	198	198	7.83773852253e-06	0.0004540498433313558	0.0,0.0	0.5,0.571	-0.535
4952	"ENSG00000141551.15"	"CSNK1D"	chr17	-	82253015	82253244	82255428	82255577	82252433	82252604	82265685	82265796	4952	8,25	10,14	13,9	23,13	198	198	0.0758008600823	0.3762584890293128	0.444,0.641	0.361,0.409	0.157
4953	"ENSG00000178927.19"	"CYBC1"	chr17	-	82446622	82446692	82447579	82447621	82445863	82445960	82449169	82449292	4953	20,15	25,24	8,6	12,5	141	169	0.745977170053	1.0	0.49,0.428	0.444,0.59	-0.058
4954	"ENSG00000178927.19"	"CYBC1"	chr17	-	82446622	82446692	82449169	82449292	82445863	82445960	82450699	82450728	4954	12,7	25,24	4,3	12,5	198	169	0.955884505529	1.0	0.291,0.199	0.221,0.339	-0.035
4955	"ENSG00000178927.19"	"CYBC1"	chr17	-	82446622	82446696	82447579	82447621	82445863	82445960	82449169	82449292	4955	20,15	27,28	8,6	14,5	141	173	0.725724675379	1.0	0.476,0.397	0.412,0.596	-0.068
4957	"ENSG00000178927.19"	"CYBC1"	chr17	-	82449430	82449480	82450198	82450254	82449169	82449292	82450699	82450775	4957	0,0	9,10	5,1	4,1	155	149	3.68356551206e-06	0.000271375765420346	0.0,0.0	0.546,0.49	-0.518
4958	"ENSG00000141568.21"	"FOXK2"	chr17	+	82582740	82582934	82584012	82584188	82571723	82571870	82585903	82586200	4958	14,14	15,17	14,10	24,18	198	198	0.24227979214	0.7306450680124965	0.483,0.452	0.368,0.357	0.105
4959	"ENSG00000101557.15"	"USP14"	chr18	+	166786	166819	178932	179037	163307	163453	180235	180339	4959	1,2	6,3	1,1	14,2	132	198	0.180054695642	0.6140379541264482	0.2,0.5	0.097,0.429	0.087
4960	"ENSG00000266602.2"	"ENSG00000266602"	chr18	+	1626238	1626367	1649685	1649793	1566451	1566524	1773671	1774069	4960	3,0	1,1	2,0	2,2	198	198	0.389146628068	0.931723314339022	0.75,0.0	0.5,0.0	0.125
4962	"ENSG00000266602.2"	"ENSG00000266602"	chr18	+	1649685	1649793	1824777	1824852	1566451	1566524	1871805	1871931	4962	1,1	2,2	2,1	3,0	198	174	0.367358201279	0.9115034994621743	0.305,0.305	0.369,1.0	-0.38
4963	"ENSG00000101596.17"	"SMCHD1"	chr18	+	2760651	2760739	2762104	2762236	2752487	2752552	2763636	2763789	4963	1,4	10,6	8,2	16,9	187	198	0.591915930347	1.0	0.096,0.414	0.346,0.19	-0.013
4966	"ENSG00000135622.13"	"SEMA4F"	chr2	+	74657852	74657951	74662731	74662825	74657564	74657624	74673456	74673576	4966	2,1	2,1	3,1	1,3	198	193	0.98473865316	1.0	0.494,0.494	0.745,0.245	-0.001
4967	"ENSG00000163689.21"	"CFAP20DC"	chr3	-	58831685	58831889	58849031	58849409	58806394	58806456	58863557	58863892	4967	0,1	0,2	0,1	0,0	198	198	1	1.0	NA,0.333	NA,1.0	-0.667
4968	"ENSG00000163689.21"	"CFAP20DC"	chr3	-	58884544	58884709	58913707	58913864	58870172	58870309	58937647	58937762	4968	1,1	0,1	2,2	0,1	198	198	1	1.0	1.0,0.5	1.0,0.667	-0.084
4969	"ENSG00000141385.12"	"AFG3L2"	chr18	-	12353004	12353158	12356693	12356831	12351305	12351413	12358669	12358943	4969	41,28	18,21	47,16	13,5	198	198	0.0471456613363	0.2887173739299048	0.695,0.571	0.783,0.762	-0.139
4972	"ENSG00000182389.20"	"CACNB4"	chr2	-	151860710	151860820	151870530	151870611	151855223	151855375	151870841	151870861	4972	1,0	2,0	0,0	1,2	180	198	1	1.0	0.355,NA	0.0,0.0	0.355
4973	"ENSG00000182389.20"	"CACNB4"	chr2	-	151860710	151860820	151870530	151870611	151855223	151855375	151872416	151872493	4973	0,1	2,0	1,0	1,2	180	198	1	1.0	0.0,1.0	0.524,0.0	0.238
4974	"ENSG00000182389.20"	"CACNB4"	chr2	-	151860710	151860820	151870530	151872493	151855223	151855375	151876425	151876556	4974	2,3	2,0	1,0	1,2	198	198	0.000410920112154	0.010037531728346023	0.5,1.0	0.5,0.0	0.5
4975	"ENSG00000182389.20"	"CACNB4"	chr2	-	151860710	151860820	151872416	151872493	151855223	151855375	151876425	151876556	4975	2,3	2,0	1,0	1,2	176	198	0.000473228910818	0.010829470022298232	0.529,1.0	0.529,0.0	0.5
4976	"ENSG00000182389.20"	"CACNB4"	chr2	-	151870530	151870611	151870841	151870861	151841902	151842088	151872416	151872493	4976	1,0	0,1	1,0	1,0	119	180	1	1.0	1.0,0.0	0.602,NA	-0.102
4977	"ENSG00000182389.20"	"CACNB4"	chr2	-	151870530	151870611	151870841	151870861	151860710	151860820	151872416	151872493	4977	1,0	0,1	1,0	1,0	119	180	1	1.0	1.0,0.0	0.602,NA	-0.102
4988	"ENSG00000141380.14"	"SS18"	chr18	-	26080304	26080423	26082362	26082528	26078075	26078160	26087500	26087577	4988	2,3	0,0	0,0	0,1	198	198	1	1.0	1.0,1.0	NA,0.0	1.0
4989	"ENSG00000141380.14"	"SS18"	chr18	-	26080304	26080423	26084051	26084175	26078075	26078160	26087500	26087577	4989	1,2	0,0	0,0	0,1	198	198	1	1.0	1.0,1.0	NA,0.0	1.0
5024	"ENSG00000163468.15"	"CCT3"	chr1	-	156333546	156333622	156335826	156335888	156324971	156325089	156338153	156338292	5024	194,162	167,166	73,39	63,65	161	175	0.350976561044	0.8882689682301002	0.558,0.515	0.557,0.395	0.06
5029	"ENSG00000152229.18"	"PSTPIP2"	chr18	-	45992105	45992202	45993604	45993703	45991901	45991983	45997748	45997828	5029	17,9	3,14	2,4	4,0	198	196	0.592903253071	1.0	0.849,0.389	0.331,1.0	-0.046
5032	"ENSG00000104774.13"	"MAN2B1"	chr19	-	12658427	12658510	12661259	12661376	12658223	12658344	12663316	12663462	5032	16,11	7,8	6,10	9,3	198	182	0.721580105921	1.0	0.678,0.558	0.38,0.754	0.051
5033	"ENSG00000082212.13"	"ME2"	chr18	+	50916167	50916243	50917346	50917508	50912800	50912950	50918109	50918213	5033	3,3	7,4	12,3	22,9	175	198	0.80328566194	1.0	0.327,0.459	0.382,0.274	0.065
5049	"ENSG00000174652.20"	"ZNF266"	chr19	-	9434074	9434235	9434797	9434859	9420064	9420218	9435107	9435193	5049	3,6	1,0	2,6	0,0	161	198	1	1.0	0.787,1.0	1.0,1.0	-0.107
5053	"ENSG00000049759.20"	"NEDD4L"	chr18	+	58341677	58341797	58342905	58343103	58333817	58333892	58349536	58349614	5053	0,1	5,10	0,0	4,1	198	198	1	1.0	0.0,0.091	0.0,0.0	0.045
5054	"ENSG00000172175.16"	"MALT1"	chr18	+	58734306	58734381	58734450	58734566	58733396	58733574	58735201	58735329	5054	9,8	1,0	0,7	1,0	174	198	1	1.0	0.911,1.0	0.0,1.0	0.456
5055	"ENSG00000074657.14"	"ZNF532"	chr18	+	58939444	58939621	58948066	58948229	58934432	58934614	58953517	58953799	5055	11,9	8,3	7,17	7,8	198	198	0.721685667352	1.0	0.579,0.75	0.5,0.68	0.074
5059	"ENSG00000144815.18"	"NXPE3"	chr3	+	101801234	101801989	101807052	101807126	101785401	101785689	101816794	101817001	5059	5,0	1,1	4,9	10,5	198	173	0.928069293898	1.0	0.814,0.0	0.259,0.611	-0.028
5061	"ENSG00000134444.15"	"RELCH"	chr18	+	62279773	62279856	62280359	62280442	62275373	62275473	62280645	62280709	5061	3,2	8,6	7,3	5,5	182	182	0.0964699669851	0.4245459680680312	0.273,0.25	0.583,0.375	-0.217
5063	"ENSG00000166479.10"	"TMX3"	chr18	-	68700404	68700485	68701744	68701790	68697931	68698031	68710020	68710144	5063	7,3	7,10	2,1	4,0	145	180	0.411313110242	0.9538980728414291	0.554,0.271	0.383,1.0	-0.279
5064	"ENSG00000166479.10"	"TMX3"	chr18	-	68701744	68701790	68710020	68710144	68700404	68700485	68711363	68711403	5064	5,10	3,3	8,3	4,2	198	145	0.55297766796	1.0	0.55,0.709	0.594,0.523	0.071
5065	"ENSG00000100124.15"	"ANKRD54"	chr22	-	37832957	37833109	37833158	37833206	37832636	37832744	37833683	37833755	5065	9,11	20,15	1,1	2,6	147	198	0.0615655417509	0.3384734888778172	0.377,0.497	0.402,0.183	0.145
5066	"ENSG00000133313.15"	"CNDP2"	chr18	+	74505848	74506011	74510812	74511013	74501328	74501472	74512447	74512532	5066	63,59	42,38	10,18	5,7	198	198	0.201241621361	0.6532601953587462	0.6,0.608	0.667,0.72	-0.09
5070	"ENSG00000064687.13"	"ABCA7"	chr19	+	1056906	1057429	1058617	1058747	1056329	1056499	1058819	1058940	5070	1,2	3,3	8,2	20,9	198	198	0.714950103627	1.0	0.25,0.4	0.286,0.182	0.091
5071	"ENSG00000071564.19"	"TCF3"	chr19	-	1612206	1612430	1615284	1615520	1611703	1611849	1615685	1615821	5071	22,8	10,5	6,5	1,4	198	198	0.639256223745	1.0	0.688,0.615	0.857,0.556	-0.055
5072	"ENSG00000071564.19"	"TCF3"	chr19	-	1612206	1612433	1615284	1615520	1611703	1611849	1615685	1615821	5072	22,8	13,10	6,5	2,4	198	198	0.433753567813	0.9781952867484046	0.629,0.444	0.75,0.556	-0.117
5081	"ENSG00000125734.16"	"GPR108"	chr19	-	6735621	6735704	6735907	6735958	6734182	6734307	6736591	6736711	5081	4,1	26,33	5,8	27,18	150	182	0.0170882038884	0.14979740021524837	0.157,0.035	0.183,0.35	-0.17
5083	"ENSG00000090661.12"	"CERS4"	chr19	+	8241340	8241457	8251043	8251249	8210705	8210862	8254498	8254616	5083	0,6	14,14	6,2	24,13	198	198	0.712990303456	1.0	0.0,0.3	0.2,0.133	-0.017
5084	"ENSG00000090661.12"	"CERS4"	chr19	+	8241340	8241457	8251075	8251249	8210705	8210862	8254498	8254616	5084	0,6	20,18	6,2	26,13	198	198	0.540133883564	1.0	0.0,0.25	0.188,0.133	-0.036
5085	"ENSG00000090661.12"	"CERS4"	chr19	+	8241340	8241457	8251109	8251249	8210705	8210862	8254498	8254616	5085	0,6	14,14	6,2	24,12	198	198	0.683768902572	1.0	0.0,0.3	0.2,0.143	-0.021
5086	"ENSG00000130818.12"	"ZNF426"	chr19	-	9533839	9533966	9535187	9535279	9532844	9532925	9536207	9536356	5086	4,1	10,6	2,1	1,3	191	198	0.526802297248	1.0	0.293,0.147	0.675,0.257	-0.246
5087	"ENSG00000130816.17"	"DNMT1"	chr19	-	10166591	10166685	10168329	10168364	10163325	10163360	10173089	10173174	5087	2,6	0,1	1,1	0,0	134	193	1	1.0	1.0,0.896	1.0,1.0	-0.052
5088	"ENSG00000130816.17"	"DNMT1"	chr19	-	10166597	10166685	10168329	10168364	10163325	10163360	10173089	10173174	5088	2,6	7,29	1,1	4,3	134	187	0.631543370448	1.0	0.285,0.224	0.259,0.317	-0.034
5089	"ENSG00000130164.15"	"LDLR"	chr19	+	11100222	11100345	11102663	11102786	11089462	11089615	11105219	11105600	5089	15,14	8,6	5,1	4,1	198	198	0.44547914594	0.9922865402393033	0.652,0.7	0.556,0.5	0.148
5090	"ENSG00000130164.15"	"LDLR"	chr19	+	11102663	11102786	11105219	11105600	11100222	11100345	11106564	11106687	5090	4,7	10,24	2,1	4,3	198	198	0.743213159411	1.0	0.286,0.226	0.333,0.25	-0.035
5091	"ENSG00000130164.15"	"LDLR"	chr19	+	11120369	11120522	11123173	11123344	11120091	11120233	11128007	11128085	5091	10,12	4,11	3,1	7,1	198	198	0.0929067974017	0.41548305208125	0.714,0.522	0.3,0.5	0.218
5092	"ENSG00000130164.15"	"LDLR"	chr19	+	11123173	11123344	11128007	11128085	11120369	11120522	11129512	11129670	5092	8,6	10,9	5,0	3,1	198	177	0.844344602514	1.0	0.417,0.373	0.598,0.0	0.096
5093	"ENSG00000130158.14"	"DOCK6"	chr19	-	11229297	11229390	11232184	11232289	11228939	11229035	11233202	11233366	5093	0,0	1,1	0,2	1,1	198	192	0.344820796557	0.8798596381630492	0.0,0.0	0.0,0.66	-0.33
5094	"ENSG00000130175.10"	"PRKCSH"	chr19	+	11436388	11436505	11436533	11436723	11436040	11436196	11437875	11437971	5094	52,49	0,1	30,23	0,0	198	198	1	1.0	1.0,0.98	1.0,1.0	-0.01
5095	"ENSG00000039650.12"	"PNKP"	chr19	-	49862184	49862281	49862370	49862463	49862043	49862105	49862537	49862608	5095	8,12	7,6	8,7	6,8	192	196	0.473009401729	1.0	0.538,0.671	0.576,0.472	0.081
5097	"ENSG00000131828.14"	"PDHA1"	chrX	+	19353081	19353173	19354490	19354583	19351280	19351407	19355348	19355504	5097	248,205	114,86	174,123	77,41	191	192	0.495982323131	1.0	0.686,0.706	0.694,0.751	-0.026
5099	"ENSG00000105607.13"	"GCDH"	chr19	+	12892115	12892178	12893482	12893653	12891830	12891974	12895991	12896121	5099	11,17	5,7	10,13	8,15	162	198	0.051817873158	0.30201623658308846	0.729,0.748	0.604,0.514	0.179
